"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Contrast"
"cg10338518",3.18493924692613,-1.91313454567637,7.13637231947688,1.98614251115741e-06,0.000249295081042158,5.23574297730563,"Blood_vs_Saliva"
"cg09504873",2.42694834646021,-1.55767635672534,7.13637122874307,1.98614635699161e-06,0.000249295081042158,5.23574112895666,"Blood_vs_Saliva"
"cg19869035",3.09020137208149,-1.9414008301956,7.13221032338536,2.00087402856472e-06,0.000249295081042158,5.22868877792195,"Blood_vs_Saliva"
"cg08949974",2.82152807934402,-2.13071284584886,7.13015660871817,2.00818516016655e-06,0.000249295081042158,5.22520695287423,"Blood_vs_Saliva"
"cg01081737",2.70772861201192,-1.37083496953129,7.12380164945255,2.0309855287847e-06,0.000249295081042158,5.21442883428977,"Blood_vs_Saliva"
"cg03363565",3.38981441521787,-2.25515743174808,7.12163090256939,2.03883546924964e-06,0.000249295081042158,5.21074580699376,"Blood_vs_Saliva"
"cg12389346",4.18707142412651,1.81932779757244,7.12083052186004,2.04173781553425e-06,0.000249295081042158,5.20938764976419,"Blood_vs_Saliva"
"cg11147278",3.02053615754408,-2.41912521022706,7.11792536290383,2.05230877613434e-06,0.000249295081042158,5.20445710084077,"Blood_vs_Saliva"
"cg19182633",2.6114498039901,-1.34764072424701,7.11777819060039,2.05284580641387e-06,0.000249295081042158,5.20420729033034,"Blood_vs_Saliva"
"cg02976588",3.04329247685846,-Inf,7.31074353691371,2.11981393118021e-06,0.00025074966648539,5.20266262934871,"Blood_vs_Saliva"
"cg15889847",2.71163673514844,-1.83951808185659,7.10499745662524,2.10004607647781e-06,0.00025074966648539,5.18250071654122,"Blood_vs_Saliva"
"cg18038894",3.23823290313909,-1.66830768761813,7.10398921258087,2.10381744234462e-06,0.00025074966648539,5.18078727781415,"Blood_vs_Saliva"
"cg14480530",4.3606592721926,-2.8172297756272,7.10215493737321,2.11069672383874e-06,0.00025074966648539,5.17766966253196,"Blood_vs_Saliva"
"cg19092837",2.59586850372452,-1.22621637289423,7.10119040550262,2.11432351827331e-06,0.00025074966648539,5.17603009667137,"Blood_vs_Saliva"
"cg23772226",2.98505211592801,-2.17365110702635,7.09756004194668,2.12803262877274e-06,0.00025074966648539,5.16985773352796,"Blood_vs_Saliva"
"cg17973115",2.60488308974344,-2.02194914349234,7.08359874139891,2.18162340869771e-06,0.000255798031398142,5.14610202023538,"Blood_vs_Saliva"
"cg14576951",2.84865291075024,2.98183137674408,7.07730707629692,2.20623227401878e-06,0.000257415395030367,5.13538682931311,"Blood_vs_Saliva"
"cg07319315",2.68542716272725,-1.24638249359879,7.07048775942912,2.23323207763979e-06,0.000257496117417961,5.12376622095354,"Blood_vs_Saliva"
"cg06645778",3.15499089961443,-1.94871865277099,7.06890739642006,2.23953825571137e-06,0.000257496117417961,5.12107216072203,"Blood_vs_Saliva"
"cg15033269",3.25558481529399,-1.73795694929724,7.06807526692668,2.24286618988737e-06,0.000257496117417961,5.11965346908478,"Blood_vs_Saliva"
"cg25190513",2.55178649274827,-1.54846246790405,7.06323925224822,2.26230917505133e-06,0.000257496117417961,5.11140650151199,"Blood_vs_Saliva"
"cg25844590",2.76358904598305,-1.43998102090426,7.06160608680935,2.2689148684574e-06,0.000257496117417961,5.10862062478114,"Blood_vs_Saliva"
"cg09208010",2.88039635023079,-2.14655617369123,7.0608860359879,2.27183365506142e-06,0.000257496117417961,5.10739222327241,"Blood_vs_Saliva"
"cg14693090",2.76662994441643,-2.12048623980068,7.03687083557519,2.3714579081158e-06,0.000267513938999868,5.06637736983796,"Blood_vs_Saliva"
"cg06502279",2.72528693808057,-1.31451400558545,7.03114062234949,2.39589524564963e-06,0.000268876542071342,5.05657796698122,"Blood_vs_Saliva"
"cg09635667",3.18472683822207,-2.27463690858457,7.02735704777755,2.41217461833348e-06,0.000268876542071342,5.05010483394014,"Blood_vs_Saliva"
"cg16606773",4.2562449025639,-1.95421728899145,7.02614216040076,2.41742626683754e-06,0.000268876542071342,5.04802588134914,"Blood_vs_Saliva"
"cg17109049",2.36259925422941,-1.17420505521996,7.01888956876557,2.44902630311201e-06,0.000270001322090926,5.03561036080541,"Blood_vs_Saliva"
"cg06499368",2.50691313325484,-1.23985531028326,7.01723623256726,2.45629007904074e-06,0.000270001322090926,5.03277894006155,"Blood_vs_Saliva"
"cg23528247",3.50604643652388,-2.16825862555372,7.01603766597101,2.46156990562687e-06,0.000270001322090926,5.03072607539833,"Blood_vs_Saliva"
"cg00691123",2.71769540404451,-1.63460221886912,7.00564717307087,2.50784002616076e-06,0.000272892183557956,5.01292044380806,"Blood_vs_Saliva"
"cg08181251",2.81725276081371,-2.22587210704795,7.00497691139653,2.51085573477827e-06,0.000272892183557956,5.01177128927997,"Blood_vs_Saliva"
"cg08792630",2.75408048299618,-1.91179328662842,7.0010756841813,2.52848371106207e-06,0.00027355895132136,5.00508133392822,"Blood_vs_Saliva"
"cg02573357",2.75841511116615,-2.26803043273052,6.99303400574824,2.56522880715203e-06,0.000275537074825729,4.99128390046793,"Blood_vs_Saliva"
"cg05830425",2.35467725093001,-1.52597518383793,6.99131205792652,2.573169048276e-06,0.000275537074825729,4.98832820806168,"Blood_vs_Saliva"
"cg19089701",3.08940486489062,-2.66332690619574,6.98951218633149,2.58149599555237e-06,0.000275537074825729,4.98523827951276,"Blood_vs_Saliva"
"cg23261343",2.92608928615117,-2.36502538365335,6.98501329828656,2.60243276204362e-06,0.000275727185564358,4.97751266393909,"Blood_vs_Saliva"
"cg13304638",2.99106163668521,-1.5970386818054,6.98106222710859,2.62096606638441e-06,0.000275727185564358,4.97072523919475,"Blood_vs_Saliva"
"cg17434008",2.91854865960191,-2.0114559578737,6.97960628598539,2.62783008991471e-06,0.000275727185564358,4.96822352445316,"Blood_vs_Saliva"
"cg02579959",2.94311451342525,-1.41681452890051,6.97706605946538,2.63985086049259e-06,0.000275727185564358,4.96385793268933,"Blood_vs_Saliva"
"cg21814550",2.41674443800917,-1.45573540206333,6.97453817711315,2.65187011323613e-06,0.000275727185564358,4.95951258241702,"Blood_vs_Saliva"
"cg00266592",3.27374990626375,-2.64276556257777,6.97402223544888,2.65433024652675e-06,0.000275727185564358,4.95862557565089,"Blood_vs_Saliva"
"cg24453664",3.01744121696393,-2.18793290430133,6.96820227627261,2.68224650673979e-06,0.000275727185564358,4.9486171029202,"Blood_vs_Saliva"
"cg13761998",2.74351585011291,-2.03995401193911,6.96633409777979,2.69127221919721e-06,0.000275727185564358,4.9454033411963,"Blood_vs_Saliva"
"cg15586392",2.5917787294526,-1.40881492928495,6.9607511415066,2.71843419738355e-06,0.000275727185564358,4.93579601857854,"Blood_vs_Saliva"
"cg18527241",2.8507047874646,-2.29992136762222,6.95998278190409,2.72219469187085e-06,0.000275727185564358,4.93447343114142,"Blood_vs_Saliva"
"cg21374307",2.86175942432568,-1.77144322758259,6.95755644842422,2.73410524365566e-06,0.000275727185564358,4.93029636286844,"Blood_vs_Saliva"
"cg10785340",3.02222327582804,-2.12804312018511,6.95703985542633,2.73664813483305e-06,0.000275727185564358,4.9294069037752,"Blood_vs_Saliva"
"cg23018755",2.71587559840758,-1.46957788092167,6.95322852230853,2.75548547116487e-06,0.000275727185564358,4.92284337679193,"Blood_vs_Saliva"
"cg07060794",2.57977979192265,-1.51144440099554,6.94865557202304,2.7782655084491e-06,0.000275727185564358,4.91496535089277,"Blood_vs_Saliva"
"cg07568117",3.09535308186889,2.65462051731715,6.94565390575598,2.79332483683122e-06,0.000275727185564358,4.90979251940649,"Blood_vs_Saliva"
"cg19244300",2.94414623234574,-1.98305364171955,6.94316437531531,2.80587930102374e-06,0.000275727185564358,4.90550122356725,"Blood_vs_Saliva"
"cg00009088",3.84359525083368,-1.60789978612628,6.94216179386733,2.81095181631606e-06,0.000275727185564358,4.90377277088022,"Blood_vs_Saliva"
"cg04252203",2.85642460674602,-1.96728274284346,6.94122396129745,2.81570538690024e-06,0.000275727185564358,4.90215580719512,"Blood_vs_Saliva"
"cg12249234",2.82003390629503,-2.09787901557157,6.94104042049539,2.81663667556951e-06,0.000275727185564358,4.90183933975621,"Blood_vs_Saliva"
"cg13995774",2.89847672142192,-1.96104381253302,6.93915905142934,2.82620129528173e-06,0.000275727185564358,4.89859512268254,"Blood_vs_Saliva"
"cg19619956",2.6228548850782,-1.27070189889021,6.93762160595445,2.83404257964797e-06,0.000275727185564358,4.89594356536643,"Blood_vs_Saliva"
"cg24606533",3.07571559765222,-1.82634028271918,6.93682201974253,2.83812958840718e-06,0.000275727185564358,4.8945644160553,"Blood_vs_Saliva"
"cg20636248",3.01335119465616,-1.81657799050059,6.9333398486166,2.85600010868279e-06,0.000276335425149869,4.88855713469918,"Blood_vs_Saliva"
"cg24967811",2.85665713218411,-2.00815051824663,6.92462421991319,2.90124459006494e-06,0.000278189316880534,4.87351325905121,"Blood_vs_Saliva"
"cg27316369",2.79672430564648,-1.07497607837789,6.92210953846473,2.91443711970396e-06,0.000278189316880534,4.86917057195142,"Blood_vs_Saliva"
"cg00678709",2.34377369530332,2.64085541495027,6.92176298670361,2.91626009461023e-06,0.000278189316880534,4.86857202487315,"Blood_vs_Saliva"
"cg07757611",4.06735287637945,2.75197686031076,6.91844684093414,2.93376428859569e-06,0.000278189316880534,4.86284361930547,"Blood_vs_Saliva"
"cg09802818",2.86907481481066,-1.74851228378584,6.91781238406894,2.93712570915401e-06,0.000278189316880534,4.86174744991259,"Blood_vs_Saliva"
"cg07205203",3.6334091460971,-2.14115828379801,6.91546743658199,2.9495843534938e-06,0.000278189316880534,4.85769548602605,"Blood_vs_Saliva"
"cg13277939",3.09636996957358,-1.81372059309163,6.91408142267106,2.9569740849834e-06,0.000278189316880534,4.85530012354213,"Blood_vs_Saliva"
"cg08850243",3.6248610805127,-2.52863383271873,6.910407704091,2.9766545031898e-06,0.000278938308995763,4.84894965030047,"Blood_vs_Saliva"
"cg14601621",3.57065528212901,1.83869201291904,6.90811318758203,2.98901560606852e-06,0.000278998233159384,4.84498225703478,"Blood_vs_Saliva"
"cg00578614",2.86955908513635,-1.84865675983103,6.9029309968567,3.01713046891305e-06,0.00028047168720491,4.83601891330734,"Blood_vs_Saliva"
"cg15975806",2.70704547338824,-1.14334375057143,6.90000957812351,3.03310129371893e-06,0.00028047168720491,4.83096410183165,"Blood_vs_Saliva"
"cg10283505",2.67889811207395,-1.43557889119762,6.89872496218997,3.04015189054981e-06,0.00028047168720491,4.82874097304432,"Blood_vs_Saliva"
"cg21491107",2.6839355327312,-1.71592401118081,6.89232983075733,3.07550640959661e-06,0.000282637851587716,4.81766996606986,"Blood_vs_Saliva"
"cg01556552",2.61519373474158,-1.32402373497218,6.88710226580796,3.10472425310863e-06,0.000284225564124968,4.80861559162614,"Blood_vs_Saliva"
"cg20875821",2.95876528203867,-1.78439409324301,6.88014578908012,3.14405437819439e-06,0.0002867233038689,4.7965602290614,"Blood_vs_Saliva"
"cg12182708",3.03960946352358,-2.06002635307877,6.87621264650262,3.16652067345655e-06,0.000286777169099101,4.78974096033065,"Blood_vs_Saliva"
"cg23202722",2.98959464296938,-1.82796505087321,6.87582535385001,3.16874193231929e-06,0.000286777169099101,4.78906934664001,"Blood_vs_Saliva"
"cg20779964",3.77675125278872,-2.59458070828851,6.87370658004542,3.1809226009059e-06,0.000286789089949857,4.78539472582546,"Blood_vs_Saliva"
"cg08622198",2.78268848976822,-1.78543814297947,6.86977475826273,3.20365573971796e-06,0.000287097072616112,4.77857390266191,"Blood_vs_Saliva"
"cg23363263",3.50321139058783,-1.48264110737819,6.86894714728404,3.20846236937592e-06,0.000287097072616112,4.77713788537051,"Blood_vs_Saliva"
"cg06682039",2.82584492692972,-1.6417062839543,6.86409100523909,3.23681780053983e-06,0.000288430189968664,4.76870972464075,"Blood_vs_Saliva"
"cg26226650",2.80150026655521,-2.10463390784941,6.86089103082017,3.2556452845714e-06,0.000288430189968664,4.76315399676599,"Blood_vs_Saliva"
"cg15736127",2.68779652511491,-1.84919081056978,6.86020197257839,3.25971435600246e-06,0.000288430189968664,4.76195746496851,"Blood_vs_Saliva"
"cg23361127",2.60485600808586,-1.38416825340384,6.85398426444142,3.29667198800022e-06,0.000289936207330223,4.75115731535408,"Blood_vs_Saliva"
"cg17934470",2.92408945720793,-1.83468922009472,6.85324466655952,3.30109705850308e-06,0.000289936207330223,4.74987224429759,"Blood_vs_Saliva"
"cg23833461",2.52757117689651,2.11941378367395,6.84961419171922,3.32290835055087e-06,0.000290778913822838,4.74356299290803,"Blood_vs_Saliva"
"cg04088945",2.51409322031597,-1.42351506121382,6.84405237038442,3.35661438887461e-06,0.00029265251166298,4.73389345342245,"Blood_vs_Saliva"
"cg21882356",2.59798015896924,-1.59098541653912,6.83861965554122,3.3898818805447e-06,0.000294474337666879,4.72444383857774,"Blood_vs_Saliva"
"cg02308232",2.82082206085637,-1.63038874543917,6.83341722918242,3.4220611094318e-06,0.000296188721915257,4.71539058552556,"Blood_vs_Saliva"
"cg25070639",3.1109645265749,-2.10169900459932,6.82530099663147,3.47290018132212e-06,0.000299185454786632,4.70125852716427,"Blood_vs_Saliva"
"cg19032799",2.26186341255792,2.33086309984815,6.82296867698211,3.4876545564257e-06,0.000299185454786632,4.69719562123569,"Blood_vs_Saliva"
"cg11789534",2.48936546621609,-1.57949983557238,6.82190680887349,3.49439359846583e-06,0.000299185454786632,4.69534557112535,"Blood_vs_Saliva"
"cg14325025",2.963405241388,-2.40023696700688,6.81500155312237,3.5385492097613e-06,0.000301670978828946,4.68331064641033,"Blood_vs_Saliva"
"cg21672292",3.28760246467625,-2.45485575317788,6.81341563880401,3.54877212301928e-06,0.000301670978828946,4.68054559077677,"Blood_vs_Saliva"
"cg24597363",3.57774013253218,-1.89726582492568,6.81072358120516,3.56619577802618e-06,0.000302073280813449,4.67585109060052,"Blood_vs_Saliva"
"cg27260684",3.03648878366257,-1.75273569890485,6.80820177730815,3.58259831856826e-06,0.000302386543186389,4.67145248677189,"Blood_vs_Saliva"
"cg21932814",2.75830533365978,-1.74650120201574,6.79693397105153,3.65685271247008e-06,0.000307563280078491,4.65178706078288,"Blood_vs_Saliva"
"cg02527527",2.62588695435301,-1.93830220989302,6.79466483704247,3.67199907127208e-06,0.000307749724980345,4.64782446620264,"Blood_vs_Saliva"
"cg01178099",2.96995602817252,-1.56892149055734,6.79096334521731,3.69684667832689e-06,0.000307771927356453,4.64135886477085,"Blood_vs_Saliva"
"cg03857198",3.29128158643266,-1.82858697969579,6.78927555991371,3.70823459676795e-06,0.000307771927356453,4.63841002633986,"Blood_vs_Saliva"
"cg13801402",3.21760785443246,-1.61210126345654,6.78885831134952,3.71105550589455e-06,0.000307771927356453,4.63768095786201,"Blood_vs_Saliva"
"cg19502359",2.89603079928338,-1.7039532061439,6.78505815031212,3.73685047326853e-06,0.000308444637594621,4.6310396290342,"Blood_vs_Saliva"
"cg05007997",2.49930342633837,-1.92714124884957,6.78385085281523,3.74508445781217e-06,0.000308444637594621,4.62892924414286,"Blood_vs_Saliva"
"cg00293626",2.13844550100729,1.51501649595648,6.78055930246147,3.76762950912783e-06,0.00030923143991814,4.62317441213867,"Blood_vs_Saliva"
"cg23731826",2.60689158248281,-1.27221306723196,6.77481441222651,3.80731753482165e-06,0.000310535307775173,4.61312630841571,"Blood_vs_Saliva"
"cg19491207",-2.55476431286634,2.21716549447462,-6.77401646275386,3.81286441991868e-06,0.000310535307775173,4.61173025842039,"Blood_vs_Saliva"
"cg24315421",3.29268936165261,-2.31263537963825,6.77261091382371,3.82265545660557e-06,0.000310535307775173,4.60927094980142,"Blood_vs_Saliva"
"cg13178361",2.88806038246042,-1.77513072476248,6.76777333190022,3.85655453352021e-06,0.000310772761298804,4.6008042745171,"Blood_vs_Saliva"
"cg26942829",2.71395162629249,-1.66547177504951,6.76518017980936,3.87485458921851e-06,0.000310772761298804,4.59626431088886,"Blood_vs_Saliva"
"cg02226192",3.04020695569353,-1.78650524719262,6.76396686791793,3.88344803657622e-06,0.000310772761298804,4.59413975364115,"Blood_vs_Saliva"
"cg16312968",3.41254334868952,-2.17363108971502,6.76193512062702,3.89788261860753e-06,0.000310772761298804,4.59058158357685,"Blood_vs_Saliva"
"cg05206789",3.00220802287405,-2.17131642573066,6.7613917561092,3.90175241848832e-06,0.000310772761298804,4.5896298909402,"Blood_vs_Saliva"
"cg08091050",2.40632454070551,-1.19963349321272,6.7598626797806,3.91266385869571e-06,0.000310772761298804,4.58695150248806,"Blood_vs_Saliva"
"cg17712416",1.79109190832718,1.97257277924077,6.75925982235232,3.91697455632473e-06,0.000310772761298804,4.58589541695262,"Blood_vs_Saliva"
"cg25437886",3.04607016830831,-1.61571102369973,6.75241808921644,3.96624383741885e-06,0.000313636331622071,4.57390620810158,"Blood_vs_Saliva"
"cg11606261",3.34562408003681,-2.67722379795314,6.74703761562236,4.00544309783391e-06,0.00031568727355842,4.5644726724625,"Blood_vs_Saliva"
"cg06829969",3.03088431682864,-1.44623776823525,6.73743670413616,4.07639519562482e-06,0.000319135840387516,4.54762857760107,"Blood_vs_Saliva"
"cg24339704",2.71732928536511,-1.32149230917039,6.73448182883645,4.09849444181821e-06,0.000319135840387516,4.54244165349347,"Blood_vs_Saliva"
"cg26442107",2.51639200216832,2.96085168568148,6.73377060579317,4.10383221037491e-06,0.000319135840387516,4.54119299034645,"Blood_vs_Saliva"
"cg11525409",2.911475996741,-1.5267355936723,6.73293964615604,4.1100777751182e-06,0.000319135840387516,4.53973401378261,"Blood_vs_Saliva"
"cg19987129",3.09228068643961,-1.52294959565355,6.73212129308379,4.11623825724592e-06,0.000319135840387516,4.53829706919349,"Blood_vs_Saliva"
"cg05783185",2.57575944735808,-1.87146505781593,6.71997630164024,4.20880277568853e-06,0.000325252998918631,4.51695977111934,"Blood_vs_Saliva"
"cg26008272",1.86005294238913,1.91623836128731,6.71630666304967,4.23719554637144e-06,0.000326387470533117,4.51050825746285,"Blood_vs_Saliva"
"cg12882572",2.68362586395484,-1.84157903756741,6.71412076670374,4.25420295668001e-06,0.00032664044766096,4.50666430980543,"Blood_vs_Saliva"
"cg04982190",-3.21234688235859,2.34897367349431,-6.71129871493534,4.2762651134139e-06,0.000327278656686423,4.50170059794323,"Blood_vs_Saliva"
"cg12622653",-2.04748361972461,-Inf,-6.88337016619789,4.37956774980175e-06,0.00032810023751685,4.49764001875783,"Blood_vs_Saliva"
"cg07814567",3.01246181750337,-1.57351278000823,6.70859712394553,4.29749710298103e-06,0.000327761595168737,4.49694763432662,"Blood_vs_Saliva"
"cg07409471",2.86143392455467,-1.28088895282038,6.70699805838074,4.31011592672106e-06,0.000327761595168737,4.49413384504101,"Blood_vs_Saliva"
"cg16145324",2.28861629324488,-1.07021054820818,6.7049808552642,4.32608945380055e-06,0.000327928602482041,4.49058372915358,"Blood_vs_Saliva"
"cg14210726",2.76439438492356,-1.77707492651652,6.70158639255306,4.35310822186888e-06,0.00032810023751685,4.48460835537183,"Blood_vs_Saliva"
"cg25444339",2.72616711632714,-1.80832885190999,6.69882649867824,4.37520544626126e-06,0.00032810023751685,4.47974874559989,"Blood_vs_Saliva"
"cg24906819",2.63916754924436,-1.4575410174757,6.69570536317442,4.40033567422095e-06,0.00032810023751685,4.47425167298215,"Blood_vs_Saliva"
"cg25019722",2.79070989971593,-1.7716402659877,6.69501841619208,4.40588685680577e-06,0.00032810023751685,4.47304159551836,"Blood_vs_Saliva"
